ID,SST_Median,SST_Skewness,SST_Kurtosis,SST_sd,SST_bimodality,SSTRateofRise,cumDHW
3062,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,117.2244455
3063,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,117.8120943
3064,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,117.9717143
3065,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,118.0472583
3066,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,118.2656964
3067,27.41840874,-0.018362479,-1.222728588,1.454757976,0.562694259,0.015159753,118.2858577
3068,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,70.8751233
3069,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,71.26268324
3070,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,71.65080916
3071,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,71.84224855
3072,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,72.03389504
3073,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,72.04690559
3074,26.89352721,0.017333444,-1.257819615,1.522776921,0.573996644,0.012399789,23.19160504
3075,26.89352721,0.017333444,-1.257819615,1.522776921,0.573996644,0.012399789,23.19962304
3076,26.89352721,0.017333444,-1.257819615,1.522776921,0.573996644,0.012399789,23.20764123
3077,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,71.63301698
3078,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,72.01456618
3079,27.20402818,-0.014784075,-1.223101541,1.452430094,0.562745559,0.013895296,72.25365328
