"","ID","Lat","Lon","Country","Ecoregion","Management","Habitat","Observer","Depth","Coralcover","SSTRateofRise","PARmax","Calcite","Dis_oxygen","mean.waveNRJ","Salinity_mean","andrello_reef_value","andrello_nutrients","mean.npp","TT_market_hrs","TT_pop_hrs","cumDHW","SST_Kurtosis","SST_Median","ChlorA_median","Netflow","Outdegree","Indegree","Retention","andrello_sediments","Current_vel_mean","Diff_attenuation","Grav_NP","Grav_NC","PH","SST_bimodality","SST_Skewness","ClimateStressModel"
"53",53,-5.759997,39.233916,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,34,0.015695469,54.3864994,0.0003865,4.757499933,0.098902851,35.126745,605,1.401019454,1317.758667,0.583333333,0.133333333,28.64902927,-0.91703638,27.41,0.301773414,0.324302793,59.25,36,16.25,13.982728,0.7341195,0.107499998,0.01388889,2.094606038,8.217000008,0.487041315,-0.121829476,0.697425008
"54",54,-5.759997,39.278832,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,33,0.01551726,54.10449982,0.010911,4.757499933,3.949228287,35.117407,1497,1.202132583,1148.80127,0.583333333,0.133333333,28.61970491,-0.929876454,27.385,0.330427915,0.324302793,59.25,36,16.25,11.48836899,0.6568615,0.096000001,0.01388889,2.094606038,8.215999603,0.489183618,-0.11412782,0.729149997
"55",55,-5.759997,39.30129,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,33,0.015405981,54.10449982,0.010911,4.757499933,3.949228287,35.117407,1497,1.202132583,1148.80127,1.083333333,0.716666667,29.14661582,-0.933046883,27.38,0.254210025,0.324302793,59.25,36,16.25,11.48836899,0.6568615,0.096000001,0.13854804,0.600038085,8.215999603,0.489603183,-0.111093485,0.740649998
"56",56,-5.759997,39.323748,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,32,0.015359209,53.8777504,0.014749,4.757249951,4.722445011,35.13075175,2800,1.137295246,1020.457214,1.083333333,0.716666667,29.42557376,-0.935708047,27.37,0.254210025,0.324302793,59.25,36,16.25,14.96635818,0.58585975,0.08375,0.13854804,0.600038085,8.215499878,0.489893702,-0.107883149,0.713850006
"57",57,-5.759997,39.346206,"Tanzania","East African Coral Coast","Fished","Slope","Nyawira",10,31,0.01548725,53.65100098,0.018587001,4.756999969,4.722445011,35.1440965,2800,1.137295246,1020.457214,1.083333333,0.716666667,29.84455985,-0.937127906,27.3675,0.258302167,-0.309514108,65.25,77,147.5,14.96635818,0.514858,0.0715,0.13854804,0.600038085,8.215000153,0.490018057,-0.105829167,0.687050015
"58",58,-5.78249,39.233916,"Tanzania","East African Coral Coast","Fished","Channel","Nyawira",10,33,0.015593425,54.19400024,0.000429,4.758999825,0.098902851,35.104736,605,1.401019454,1317.758667,0.583333333,0.133333333,29.23704234,-0.922218868,27.41,0.357827917,-0.345563469,49.25,70.25,270.5,13.982728,0.702748,0.131999999,0.01388889,2.094606038,8.217000008,0.488343403,-0.122575412,0.704250008
"59",59,-5.78249,39.256374,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,33,0.015189498,54.10099983,0.0065285,4.758999825,0.098902851,35.095419,605,1.401019454,1317.758667,0.583333333,0.133333333,28.39787227,-0.928471628,27.4,0.357827917,0.324302793,59.25,36,16.25,13.982728,0.627299,0.114,0.01388889,2.094606038,8.216499805,0.489345358,-0.118522336,0.721300006
"60",60,-5.78249,39.278832,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,33,0.015161223,54.00799942,0.012628,4.758999825,3.949228287,35.086102,1713,1.632080078,1148.80127,0.583333333,0.133333333,28.45919204,-0.934128203,27.39,0.330427915,0.324302793,59.25,36,16.25,14.62189293,0.55185,0.096000001,0.01388889,2.094606038,8.215999603,0.490201979,-0.114235787,0.746199995
"61",61,-5.78249,39.30129,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,33,0.015408073,54.00799942,0.012628,4.758999825,3.949228287,35.086102,1713,1.632080078,1148.80127,1.083333333,0.716666667,29.12166416,-0.936648897,27.385,0.254210025,0.324302793,59.25,36,16.25,14.62189293,0.55185,0.096000001,0.13854804,0.600038085,8.215999603,0.490421646,-0.110759083,0.771099985
"62",62,-5.78249,39.346206,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,30,0.015423288,52.99200058,0.037043002,4.757999897,4.722445011,35.099083,543,0,1020.457214,1.083333333,0.716666667,30.2557649,-0.939430913,27.365,0.25830216,-0.309514108,65.25,77,147.5,0,0.716784,0.072999999,0.13854804,0.600038085,8.215000153,0.49045272,-0.104724722,0.726100028
"63",63,-5.78249,39.368664,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,30,0.01568306,52.99200058,0.037043002,4.757999897,5.885770798,35.099083,1156,1.507333875,958.4956665,1.083333333,0.716666667,30.27579884,-0.939775139,27.36,0.25186016,-0.309514108,65.25,77,147.5,26.06867981,0.716784,0.072999999,0.13854804,0.600038085,8.215000153,0.490284925,-0.102238068,0.690850019
"64",64,-5.804983,39.30129,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,33,0.015086758,54.00799942,0.012628,4.758999825,3.05965662,35.086102,1713,1.632080078,1148.80127,1.083333333,0.716666667,28.48189044,-0.938990122,27.38666667,0.258302152,-0.309514108,65.25,77,147.5,14.62189293,0.55185,0.096000001,0.13854804,0.600038085,8.215999603,0.491153282,-0.112373602,0.783250004
"65",65,-5.939917,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,35,0.016783925,53.47499847,6e-04,4.763000011,0.225518867,35.091885,73,1.278949022,1184.952759,0.7,0.6,29.6068066,-0.936645944,27.46333333,0.321561724,-0.345563469,49.25,70.25,270.5,71.27441406,0.563144,0.077,2.204250112,1.426908103,8.215999603,0.494445696,-0.143439814,0.716749981
"66",66,-6.007371,39.099169,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.019090659,53.14249992,0.00078,4.763499975,0.075863883,35.1270065,6,0.550623119,1167.520508,0.95,0.633333333,30.03794197,-0.922961397,27.5275,0.314682595,0.335443182,78,146.5,45,31.06481934,0.7333695,0.080499999,0.303330609,123.1896563,8.217000008,0.495199203,-0.17002016,0.668099999
"67",67,-6.007371,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.018588342,53.14249992,0.00078,4.763499975,0.080586009,35.1270065,6,0.550623119,1210.390747,0.5,0.183333333,29.91250183,-0.927783038,27.515,0.331993856,0.335443182,78,146.5,45,31.06481934,0.7333695,0.080499999,3.619912392,441.340868,8.217000008,0.495733454,-0.166212673,0.710200012
"68",68,-6.007371,39.144085,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.018613388,53.14249992,0.00078,4.763499975,0.080586009,35.1270065,6,0.550623119,1210.390747,0.5,0.183333333,29.65898322,-0.932483032,27.505,0.339535974,0.335443182,78,146.5,45,31.06481934,0.7333695,0.080499999,3.619912392,441.340868,8.217000008,0.496428214,-0.163504251,0.716250002
"69",69,-6.007371,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.018412009,53.58699989,0.000837,4.763999939,0.084280632,35.0936565,188,0.476057827,1201.964722,0.5,0.183333333,29.12777151,-0.936986423,27.495,0.351844586,0.335443182,78,146.5,45,36.62945557,0.5650965,0.079500001,3.619912392,441.340868,8.215999603,0.497075035,-0.160726161,0.719500005
"70",70,-6.029854,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.019239103,53.18700027,0.001126,4.763999939,0.080586009,35.105114,108,0.352265716,1210.390747,0.5,0.183333333,29.79044823,-0.931678251,27.52,0.354016192,0.335443182,78,146.5,45,22.02288437,0.722958,0.086999997,3.619912392,441.340868,8.217000008,0.497415356,-0.170808666,0.689400017
"71",71,-6.029854,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.019121005,53.69900131,0.001074,4.764999866,0.084280632,35.095428,188,0.476057827,1201.964722,0.5,0.183333333,29.92536891,-0.937749933,27.51,0.375020906,0.335443182,78,146.5,45,36.62945557,0.567049,0.082000002,3.619912392,441.340868,8.215999603,0.498353292,-0.167601879,0.723100007
"72",72,-6.029854,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.019121005,53.69900131,0.001074,4.764999866,0.079558507,35.095428,188,0.476057827,1201.964722,0.316666667,0.016666667,29.92536891,-0.937749933,27.53,0.375020906,0.335443182,78,146.5,45,36.62945557,0.567049,0.082000002,231.0344391,1090.144889,8.215999603,0.498353292,-0.167601879,0.722000003
"73",73,-6.052336,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,40,0.019993151,53.69900131,0.001074,4.764999866,0.070248455,35.095428,363,0.385195673,1281.516968,0.316666667,0.016666667,29.63166747,-0.95493324,27.6775,0.384917952,0.335443182,78,146.5,45,48.10384369,0.567049,0.082000002,231.0344391,1090.144889,8.215999603,0.503928062,-0.175874532,0.727299988
"74",74,-6.007371,38.807216,"Tanzania","East African Coral Coast","UnfishedLow","Lagoon/Backreef","Nyawira",10,41,0.026730936,53.89999962,0.0038885,4.76850009,0.256390274,35.093088,0,0,1150.843628,2.25,0.083333333,54.10787283,-0.907365277,27.54,2.347674072,0.713041328,54.75,59.5,13,0,0.459675,0.147,0.287122364,22.06918423,8.220000267,0.499669116,-0.214446208,0.673350006
"75",75,-6.052336,39.099169,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.019657534,53.18700027,0.001126,4.763999939,0.069073692,35.105114,108,0.352265716,1230.460938,0.95,0.633333333,29.54862034,-0.935177768,27.53,0.376775384,0.335443182,78,146.5,45,22.02288437,0.722958,0.086999997,0.303330609,123.1896563,8.217000008,0.499462231,-0.177940448,0.657600015
"76",76,-6.052336,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.019477243,53.18700027,0.001126,4.763999939,0.07057517,35.105114,108,0.352265716,1230.460938,0.5,0.183333333,29.88363964,-0.938421729,27.54,0.370514415,0.335443182,78,146.5,45,22.02288437,0.722958,0.086999997,3.619912392,441.340868,8.217000008,0.499778105,-0.175197017,0.668600023
"77",77,-6.074817,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.019918999,52.81299973,0.001658,4.764999866,0.07057517,35.105648,56,0.331810445,1230.460938,0.5,0.183333333,29.86628934,-0.944486727,27.53,0.386763655,0.683328937,95,101.25,5.5,27.77567673,0.7154575,0.090999998,3.619912392,441.340868,8.217000008,0.501878707,-0.178835621,0.668099999
"78",78,-6.074817,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.019993151,52.05800056,0.003821,4.764999866,0.070248455,35.097021,363,0.385195673,1281.516968,0.316666667,0.016666667,29.63166747,-0.95493324,27.61,0.426462397,0.683328937,95,101.25,5.5,48.10384369,0.559574,0.086000003,231.0344391,1090.144889,8.216499805,0.503928062,-0.175874532,0.749199986
"79",79,-6.097297,38.941964,"Tanzania","East African Coral Coast","Fished","Slope","Nyawira",10,37,0.021436703,53.4109993,0.000523,4.767000198,0.268658787,35.09938,0,4.499133587,1145.366455,1.216666667,1,35.83731601,-0.956515828,27.54,0.440343916,0.47550863,58,34,2.75,20827.1582,0.731129,0.071999997,0.000768349,75.6610989,8.218999863,0.509085239,-0.201684627,0.659750015
"80",80,-6.097297,39.144085,"Tanzania","East African Coral Coast","Fished","Channel","Nyawira",10,37,0.019998213,52.43899918,0.00219,4.765999794,0.060564328,35.106182,56,0.331810445,1230.460938,0.333333333,0.25,30.40116355,-0.953931124,27.535,0.435982272,0.683328937,95,101.25,5.5,27.77567673,0.707957,0.094999999,1.559208171,1002.011273,8.217000008,0.504427239,-0.180162588,0.678649992
"81",81,-6.097297,39.166543,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,36,0.020133562,51.4279995,0.004379,4.76549983,0.059219237,35.102398,628,0.402387381,1230.460938,0.333333333,0.25,30.07234928,-0.955156445,27.53,0.440959342,0.683328937,95,101.25,5.5,49.99360275,0.630028,0.092500001,1.559208171,1002.011273,8.217000008,0.504527977,-0.179015474,0.689700007
"82",82,-6.097297,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,35,0.020210046,50.41699982,0.006568,4.764999866,0.060938407,35.098614,363,0.385195673,1230.460938,0.633333333,0.016666667,29.51482332,-0.960539803,27.61,0.471018806,0.683328937,95,101.25,5.5,48.10384369,0.552099,0.090000004,61.45175934,1.622315735,8.217000008,0.505632931,-0.177721118,0.771099985
"83",83,-6.119777,38.941964,"Tanzania","East African Coral Coast","Fished","Slope","Nyawira",10,37,0.02140569,53.4109993,0.000523,4.767000198,0.268658787,35.09938,2,7.74318552,1145.366455,1.216666667,1,35.78176157,-0.967880037,27.6,0.445356496,0.47550863,58,34,2.75,45354.30078,0.731129,0.071999997,0.000768349,75.6610989,8.218999863,0.511933065,-0.20169414,0.660300002
"84",84,-6.119777,38.964422,"Tanzania","East African Coral Coast","Fished","Slope","Nyawira",10,38,0.021103362,53.4109993,0.000523,4.767000198,0.25787276,35.09938,6,3.372066498,1212.342407,1.216666667,1,33.6572973,-0.966161042,27.54,0.385714613,0.47550863,58,34,2.75,14696.12207,0.731129,0.071999997,0.000768349,75.6610989,8.218999863,0.510873579,-0.19850679,0.661899984
"85",85,-6.119777,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020269138,52.43899918,0.00219,4.765999794,0.060564328,35.106182,66,0.369115114,1230.460938,0.333333333,0.25,30.19292342,-0.960114332,27.54,0.377031341,0.683328937,95,101.25,5.5,73.5734787,0.707957,0.094999999,1.559208171,1002.011273,8.217000008,0.506470659,-0.183055737,0.640100002
"86",86,-6.119777,39.144085,"Tanzania","East African Coral Coast","Fished","Channel","Nyawira",10,38,0.02021112,52.43899918,0.00219,4.765999794,0.060564328,35.106182,66,0.369115114,1230.460938,0.333333333,0.25,30.57447171,-0.961028258,27.54,0.434627958,0.683328937,95,101.25,5.5,73.5734787,0.707957,0.094999999,1.559208171,1002.011273,8.217000008,0.506504001,-0.181973996,0.660099998
"87",87,-6.119777,39.166543,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,36,0.020353495,51.4279995,0.004379,4.76549983,0.059219237,35.102398,628,0.402387381,1230.460938,0.333333333,0.25,30.6742298,-0.9617608,27.535,0.446288981,0.683328937,95,101.25,5.5,49.99360275,0.630028,0.092500001,1.559208171,1002.011273,8.217000008,0.506475032,-0.180788363,0.643000007
"88",88,-6.119777,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,35,0.020303603,50.41699982,0.006568,4.764999866,0.059219237,35.098614,628,0.402387381,1230.460938,0.333333333,0.25,30.17781555,-0.963817505,27.53,0.520213954,0.683328937,95,101.25,5.5,49.99360275,0.552099,0.090000004,1.559208171,1002.011273,8.217000008,0.506845225,-0.179991146,0.708000004
"89",89,-6.119777,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,35,0.020253712,50.41699982,0.006568,4.764999866,0.060938407,35.098614,469,0,1230.460938,0.633333333,0.016666667,29.97197228,-0.965748899,27.545,0.520213954,0.683328937,95,101.25,5.5,0,0.552099,0.090000004,61.45175934,1.622315735,8.217000008,0.507176279,-0.179141231,0.728200018
"90",90,-6.142255,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020247381,52.43899918,0.00219,4.765999794,0.050912436,35.106182,66,0.369115114,1253.178833,0.333333333,0.25,30.44348509,-0.968585129,27.54,0.376581736,0.0310085,51.75,63,49.25,73.5734787,0.707957,0.094999999,1.559208171,1002.011273,8.217000008,0.508886054,-0.184736607,0.651749998
"91",91,-6.142255,39.144085,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020202664,52.43899918,0.00219,4.765999794,0.050912436,35.106182,66,0.369115114,1253.178833,0.333333333,0.25,30.39651335,-0.96906183,27.535,0.423426166,0.0310085,51.75,63,49.25,73.5734787,0.707957,0.094999999,1.559208171,1002.011273,8.217000008,0.508799594,-0.183601115,0.657900006
"92",92,-6.142255,39.166543,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,36,0.020116841,51.4279995,0.004379,4.76549983,0.046688542,35.102398,628,0.402387381,1253.178833,0.333333333,0.25,30.63756535,-0.969360503,27.53,0.488989763,0.0310085,51.75,63,49.25,49.99360275,0.630028,0.092500001,1.559208171,1002.011273,8.217000008,0.508652583,-0.182369876,0.664050013
"93",93,-6.142255,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,34,0.020021653,50.41699982,0.006568,4.764999866,0.046688542,35.098614,628,0.402387381,1253.178833,0.333333333,0.25,30.4303009,-0.970819522,27.525,0.523723781,0.0310085,51.75,63,49.25,49.99360275,0.552099,0.090000004,1.559208171,1002.011273,8.217000008,0.508876681,-0.18158066,0.701975018
"94",94,-6.142255,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,34,0.020053653,50.41699982,0.006568,4.764999866,0.051628355,35.098614,469,0,1262.69165,0.633333333,0.016666667,30.37169143,-0.972164542,27.56,0.523723781,0.0310085,51.75,63,49.25,0,0.552099,0.090000004,61.45175934,1.622315735,8.217000008,0.509064666,-0.180744092,0.739900023
"95",95,-6.164732,39.076711,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,39,0.020275495,52.45075035,0.007414,4.766499996,0.055493303,35.109933,18,0.645891428,1243.2854,0.733333333,0.65,30.48406218,-0.976786721,27.555,0.328246005,0.0310085,51.75,63,49.25,701.7781982,0.7099545,0.083999999,0.042077581,208.7802995,8.21750021,0.511951207,-0.190151568,0.648000002
"96",96,-6.164732,39.099169,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020265039,52.09199905,0.012407,4.766499996,0.055493303,35.11125,18,0.645891428,1243.2854,0.333333333,0.25,30.08892614,-0.976841218,27.55,0.382250033,0.0310085,51.75,63,49.25,701.7781982,0.68133,0.099999998,1.559208171,1002.011273,8.217000008,0.511598268,-0.18818983,0.655699998
"97",97,-6.164732,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020167162,52.09199905,0.012407,4.766499996,0.050912436,35.11125,286,0.409850091,1253.178833,0.333333333,0.25,30.27244936,-0.976626546,27.54,0.432542756,0.0310085,51.75,63,49.25,86.80181122,0.68133,0.099999998,1.559208171,1002.011273,8.217000008,0.511142884,-0.186020147,0.663399994
"98",98,-6.164732,39.144085,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.020013603,52.09199905,0.012407,4.766499996,0.050912436,35.11125,286,0.409850091,1253.178833,0.333333333,0.25,30.65467118,-0.9766838,27.53,0.545123763,0.0310085,51.75,63,49.25,86.80181122,0.68133,0.099999998,1.559208171,1002.011273,8.217000008,0.510942798,-0.18484926,0.674250007
"99",99,-6.164732,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,35,0.019949772,50.9885006,0.009403,4.766000032,0.046688542,35.1006815,543,0.387687534,1253.178833,0.333333333,0.25,30.84323446,-0.977443358,27.53,0.516927041,0.0310085,51.75,63,49.25,39.18053436,0.5630975,0.090500001,1.559208171,1002.011273,8.217000008,0.510768415,-0.182834166,0.718350023
"100",100,-6.164732,39.211458,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,35,0.01983884,50.9885006,0.009403,4.766000032,0.051628355,35.1006815,228,0,1262.69165,0.633333333,0.016666667,31.21913605,-0.9782171,27.56,0.516927041,0.0310085,51.75,63,49.25,0,0.5630975,0.090500001,61.45175934,1.622315735,8.217000008,0.51081972,-0.182035418,0.751600027
"101",101,-6.187208,39.076711,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020275495,52.19400024,0.013555001,4.767000198,0.040931281,35.113186,18,0.645891428,1243.2854,0.733333333,0.65,30.48406218,-0.976786721,27.555,0.381118901,0.0310085,51.75,63,49.25,701.7781982,0.695313,0.087499999,0.042077581,208.7802995,8.21750021,0.511951207,-0.190151568,0.637349993
"102",102,-6.187208,39.099169,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020265039,51.74499893,0.022624001,4.767000198,0.040931281,35.116318,18,0.645891428,1243.2854,0.733333333,0.65,30.08892614,-0.976841218,27.55,0.432712138,0.0310085,51.75,63,49.25,701.7781982,0.654703,0.104999997,0.042077581,208.7802995,8.217000008,0.511598268,-0.18818983,0.644349992
"103",103,-6.187208,39.121627,"Tanzania","East African Coral Coast","Fished","Channel","Nyawira",10,37,0.020167162,51.74499893,0.022624001,4.767000198,0.140233949,35.116318,286,0.409850091,1269.736938,0.283333333,0.2,30.27244936,-0.976626546,27.54,0.528765649,0.0310085,51.75,63,49.25,86.80181122,0.654703,0.104999997,0.444444444,1401.590278,8.217000008,0.511142884,-0.186020147,0.651899993
"104",104,-6.187208,39.144085,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.020013603,51.74499893,0.022624001,4.767000198,0.140233949,35.116318,286,0.409850091,1269.736938,0.283333333,0.2,30.65467118,-0.9766838,27.53,0.630801678,0.0310085,51.75,63,49.25,86.80181122,0.654703,0.104999997,0.444444444,1401.590278,8.217000008,0.510942798,-0.18484926,0.668500006
"105",105,-6.187208,39.166543,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.020018265,51.65250015,0.017431,4.767000198,0.040627308,35.1095335,543,0.387687534,1269.736938,0.283333333,0.2,30.61375779,-0.976547581,27.53,0.600577474,0.0310085,51.75,63,49.25,39.18053436,0.6143995,0.097999997,0.444444444,1401.590278,8.217000008,0.510678694,-0.183587188,0.685100019
"106",106,-6.187208,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,36,0.019949772,51.56000137,0.012238,4.767000198,0.040627308,35.102749,543,0.387687534,1269.736938,0.283333333,0.2,30.84323446,-0.977443358,27.53,0.518501908,0.0310085,51.75,63,49.25,39.18053436,0.574096,0.090999998,0.444444444,1401.590278,8.217000008,0.510768415,-0.182834166,0.721350014
"107",107,-6.187208,39.211458,"Tanzania","East African Coral Coast","Fished","Channel","Nyawira",10,36,0.01983884,51.56000137,0.012238,4.767000198,0.041878361,35.102749,228,0,1362.171143,0.816666667,0.016666667,31.21913605,-0.9782171,27.555,0.517269559,0.0310085,51.75,63,49.25,0,0.574096,0.090999998,216.5963287,169.568578,8.217000008,0.51081972,-0.182035418,0.757600009
"108",108,-6.209684,39.099169,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020019952,51.74499893,0.022624001,4.767000198,0.040931281,35.116318,18,0.645891428,1243.2854,0.733333333,0.65,30.19236345,-0.986383418,27.545,0.493533015,0.0310085,51.75,63,49.25,701.7781982,0.654703,0.104999997,0.042077581,208.7802995,8.217000008,0.514154555,-0.188899111,0.632999986
"109",109,-6.209684,39.121627,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,37,0.019760495,51.74499893,0.022624001,4.767000198,0.140233949,35.116318,286,0.409850091,1269.736938,0.283333333,0.2,30.37458298,-0.985364328,27.54,0.565628551,0.0310085,51.75,63,49.25,86.80181122,0.654703,0.104999997,0.444444444,1401.590278,8.217000008,0.513516688,-0.186872445,0.640399992
"110",110,-6.209684,39.166543,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,36,0.019696523,51.65250015,0.017431,4.767000198,0.040627308,35.1095335,543,0.387687534,1269.736938,0.283333333,0.2,31.16563403,-0.985024443,27.535,0.671436571,0.0310085,51.75,63,49.25,39.18053436,0.6143995,0.097999997,0.444444444,1401.590278,8.217000008,0.512946123,-0.184243748,0.685100019
"111",111,-6.209684,39.189,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,36,0.019806643,51.56000137,0.012238,4.767000198,0.040627308,35.102749,543,0.387687534,1269.736938,0.283333333,0.2,31.56426689,-0.985476583,27.53,0.643992163,0.0310085,51.75,63,49.25,39.18053436,0.574096,0.090999998,0.444444444,1401.590278,8.217000008,0.512903083,-0.183376932,0.724350005
"112",112,-6.209684,39.211458,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,36,0.019991781,51.56000137,0.012238,4.767000198,0.041878361,35.102749,228,0,1362.171143,0.816666667,0.016666667,31.53913039,-0.985759645,27.575,0.542700708,0.0310085,51.75,63,49.25,0,0.574096,0.090999998,216.5963287,169.568578,8.217000008,0.512802617,-0.182426645,0.763599992
"113",113,-6.232158,39.054253,"Tanzania","East African Coral Coast","Fished","Lagoon/Backreef","Nyawira",10,38,0.020062267,52.64300156,0.004486,4.767000198,0.041339993,35.110054,61,0.636324584,1269.736938,0.733333333,0.65,31.59431906,-0.999975517,27.57,0.412297025,-0.523898304,31.25,131.25,84.5,458.8596802,0.735923,0.07,0.042077581,208.7802995,8.218000412,0.518415715,-0.192924719,0.618450016
"114",114,-6.232158,39.076711,"Tanzania","East African Coral Coast","Fished","Flat","Nyawira",10,38,0.019917808,52.19400024,0.013555001,4.767000198,0.041266106,35.113186,61,0.636324584,1217.24939,0.733333333,0.65,30.87429453,-0.996976022,27.555,0.490975931,-0.523898304,31.25,131.25,84.5,458.8596802,0.695313,0.087499999,0.042077581,208.7802995,8.21750021,0.517259264,-0.190938985,0.618175
